complaint_id,institution_id,received_date,complainant_doc_type,product_category,channel,motivo_code,severity,description_text,description_language,complainant_age_range,complainant_district,submission_method,original_reference_id,resolution_status
BCO-2026-0000177,SBS-001234,2026-04-25,DNI,SEGUROS,APP_MOVIL,CALIDAD_SERVICIO,HIGH,Hay una demora excesiva en la atención de mi solicitud sobre seguro. Llevo más de 30 días esperando respuesta sobre el cargo de 405.11.,es,UNDER_25,150111,AGENCIA,,pendiente
BCO-2026-0000178,SBS-001234,2026-03-06,DNI,DEPOSITOS,WEB,INCUMPLIMIENTO_CONTRATO,HIGH,Mi cuenta de depósitos reporta movimientos que yo no he realizado por un total de S/ 1048.08. Reporté el caso por la web pero no he recibido respuesta de BANCO_DEMO_001.,es,25_34,150107,AGENCIA,,pendiente
BCO-2026-0000179,SBS-001234,2026-03-29,PASAPORTE,TARJETA_CREDITO,TELEFONO,INCUMPLIMIENTO_CONTRATO,MEDIUM,"La publicidad de mi tarjeta de crédito prometía cero comisiones, pero el 2026-03-29 me cobraron S/ 325.70 por mantenimiento. Esto es publicidad engañosa.",es,25_34,150115,WEB,,pendiente
BCO-2026-0000180,SBS-001234,2026-05-19,CE,TARJETA_CREDITO,AGENCIA,COBRO_INDEBIDO,LOW,El día 2026-05-19 intenté realizar una operación de 425.40 soles por agencia y el sistema mostró un error. La operación nunca se completó pero el monto fue descontado.,es,35_44,150101,POS,,pendiente
BCO-2026-0000181,SBS-001234,2026-04-04,DNI,DEPOSITOS,OTRO,CALIDAD_SERVICIO,HIGH,"La publicidad de mi cuenta de depósitos prometía cero comisiones, pero el 2026-04-04 me cobraron S/ 602.48 por mantenimiento. Esto es publicidad engañosa.",es,OVER_64,140101,WEB,,pendiente
BCO-2026-0000182,SBS-001234,2026-05-02,RUC,TARJETA_CREDITO,WEB,OPERACION_NO_RECONOCIDA,MEDIUM,"La publicidad de mi tarjeta de crédito prometía cero comisiones, pero el 2026-05-02 me cobraron S/ 317.70 por mantenimiento. Esto es publicidad engañosa.",es,25_34,150111,AGENCIA,,pendiente
BCO-2026-0000183,SBS-001234,2026-03-25,PASAPORTE,CREDITOS,AGENCIA,OPERACION_NO_RECONOCIDA,HIGH,Se realizó un cargo no autorizado por S/ 145.38 en mi crédito el 2026-03-25. Solicito la reversa inmediata y revisión del estado de cuenta.,es,45_54,140101,WEB,,pendiente
BCO-2026-0000184,SBS-001234,2026-03-27,CE,DEPOSITOS,AGENCIA,CALIDAD_SERVICIO,HIGH,"BANCO_DEMO_001 aplicó intereses no informados a mi cuenta de depósitos, lo que sumó S/ 3171.68 adicionales en el último estado de cuenta del 2026-03-27.",es,UNDER_25,150111,APP_MOVIL,,pendiente
BCO-2026-0000185,SBS-001234,2026-04-26,DNI,TARJETA_CREDITO,APP_MOVIL,COBRO_INDEBIDO,HIGH,Se realizó un cargo no autorizado por S/ 709.70 en mi tarjeta de crédito el 2026-04-26. Solicito la reversa inmediata y revisión del estado de cuenta.,es,55_64,040106,WEB,,pendiente
BCO-2026-0000186,SBS-001234,2026-03-19,CE,TARJETA_CREDITO,APP_MOVIL,COBRO_INDEBIDO,LOW,El día 2026-03-19 intenté realizar una operación de 107.34 soles por la app móvil y el sistema mostró un error. La operación nunca se completó pero el monto fue descontado.,es,OVER_64,070101,POS,,pendiente
BCO-2026-0000187,SBS-001234,2026-04-21,CE,SEGUROS,AGENCIA,CALIDAD_SERVICIO,CRITICAL,El cobro de membresía anual en mi seguro por S/ 162.66 no estaba acordado. Pido la devolución y aclaración de los términos.,es,25_34,140101,APP_MOVIL,,pendiente
BCO-2026-0000188,SBS-001234,2026-03-09,PASAPORTE,TARJETA_CREDITO,TELEFONO,OPERACION_NO_RECONOCIDA,HIGH,Se realizó un cargo no autorizado por S/ 1690.86 en mi tarjeta de crédito el 2026-03-09. Solicito la reversa inmediata y revisión del estado de cuenta.,es,OVER_64,150101,AGENCIA,,pendiente
BCO-2026-0000189,SBS-001234,2026-02-22,DNI,TARJETA_DEBITO,APP_MOVIL,CALIDAD_SERVICIO,MEDIUM,Realicé una transferencia por la app móvil el 2026-02-22 por S/ 365.65. El dinero salió de mi cuenta pero no llegó al destinatario.,es,45_54,150111,APP_MOVIL,,pendiente
BCO-2026-0000190,SBS-001234,2026-03-17,DNI,SEGUROS,AGENCIA,CALIDAD_SERVICIO,CRITICAL,Mi seguro reporta movimientos que yo no he realizado por un total de S/ 386.98. Reporté el caso por agencia pero no he recibido respuesta de BANCO_DEMO_001.,es,55_64,150133,AGENCIA,,pendiente
BCO-2026-0000191,SBS-001234,2026-04-22,PASAPORTE,DEPOSITOS,APP_MOVIL,COBRO_INDEBIDO,HIGH,Mi reclamo previo no fue atendido por BANCO_DEMO_001. Solicito una nueva revisión del caso relacionado con mi cuenta de depósitos y el cargo de S/ 422.24.,es,UNDER_25,140101,APP_MOVIL,,pendiente
BCO-2026-0000192,SBS-001234,2026-04-22,DNI,TARJETA_CREDITO,APP_MOVIL,INCUMPLIMIENTO_CONTRATO,MEDIUM,El 2026-04-22 realicé un retiro por la app móvil de 278.26 soles y nunca recibí el dinero. BANCO_DEMO_001 dice que la operación fue exitosa pero no es así.,es,35_44,150102,APP_MOVIL,,pendiente
BCO-2026-0000193,SBS-001234,2026-03-23,DNI,TARJETA_CREDITO,WEB,CALIDAD_SERVICIO,HIGH,El día 2026-03-23 intenté realizar una operación de 183.48 soles por la web y el sistema mostró un error. La operación nunca se completó pero el monto fue descontado.,es,UNDER_25,040106,APP_MOVIL,,pendiente
BCO-2026-0000194,SBS-001234,2026-04-29,CE,AFP_PENSIONES,WEB,CALIDAD_SERVICIO,MEDIUM,Realicé una transferencia por la web el 2026-04-29 por S/ 50.14. El dinero salió de mi cuenta pero no llegó al destinatario.,es,UNDER_25,040101,WEB,,pendiente
BCO-2026-0000195,SBS-001234,2026-05-02,CE,CREDITOS,TELEFONO,INCUMPLIMIENTO_CONTRATO,MEDIUM,Hay una demora excesiva en la atención de mi solicitud sobre crédito. Llevo más de 30 días esperando respuesta sobre el cargo de 343.65.,es,35_44,070101,APP_MOVIL,,pendiente
BCO-2026-0000196,SBS-001234,2026-04-26,DNI,COOPAC,APP_MOVIL,COBRO_INDEBIDO,HIGH,"BANCO_DEMO_001 aplicó intereses no informados a mi cuenta de cooperativa, lo que sumó S/ 2098.14 adicionales en el último estado de cuenta del 2026-04-26.",es,25_34,040106,CAJERO,,pendiente
BCO-2026-0000197,SBS-001234,2026-05-11,DNI,AFP_PENSIONES,TELEFONO,DEMORA_ATENCION,MEDIUM,"La publicidad de mi fondo de pensiones prometía cero comisiones, pero el 2026-05-11 me cobraron S/ 134.58 por mantenimiento. Esto es publicidad engañosa.",es,OVER_64,150133,WEB,,pendiente
BCO-2026-0000198,SBS-001234,2026-03-19,PASAPORTE,TARJETA_CREDITO,AGENCIA,OPERACION_NO_RECONOCIDA,LOW,"La publicidad de mi tarjeta de crédito prometía cero comisiones, pero el 2026-03-19 me cobraron S/ 619.95 por mantenimiento. Esto es publicidad engañosa.",es,45_54,070101,CAJERO,,pendiente
BCO-2026-0000199,SBS-001234,2026-05-19,RUC,DEPOSITOS,WEB,INCUMPLIMIENTO_CONTRATO,LOW,Se realizó un cargo no autorizado por S/ 797.87 en mi cuenta de depósitos el 2026-05-19. Solicito la reversa inmediata y revisión del estado de cuenta.,es,55_64,150111,WEB,,pendiente
BCO-2026-0000200,SBS-001234,2026-03-08,PASAPORTE,AFP_PENSIONES,AGENCIA,COBRO_INDEBIDO,CRITICAL,Se realizó un cargo no autorizado por S/ 714.94 en mi fondo de pensiones el 2026-03-08. Solicito la reversa inmediata y revisión del estado de cuenta.,es,35_44,150115,CAJERO,,pendiente
